20 20 20 
20 20 17 
20 20 15 
18 18 14 
18 17 13 
16 17 13 
16 16 13 
16 16 13 
15 15 13 
15 15 13 
14 14 13 
13 13 13 
13 13 13 
13 13 13 
13 13 13 
13 13 13 
13 13 13 
13 13 13 
13 13 13 
13 13 13 

